Table1,Table2,Table3,Table4
ABalpaa,52,74.412,0
ABalpaa,53,75.843,0
ABalpaa,54,77.274,0
ABalpaa,55,78.705,0
ABalpaa,56,80.136,0
ABalpaa,57,81.567,0
ABalpaa,58,82.998,0
ABalpaa,59,84.429,0
ABalpaa,60,85.86,0
ABalpaa,61,87.291,0
ABalpaa,62,88.722,0
ABalpaa,63,90.153,0
ABalapaa,64,91.584,0.091000143081986
ABalapaa,65,93.015,0.0858491915867792
ABalapaa,66,94.446,0.0858491915867792
ABalapaa,67,95.877,0.0834167978251538
ABalapaa,68,97.308,0.0679639433395336
ABalapaa,69,98.739,0.0459293174989269
ABalapaa,70,100.17,0.0962941765631707
ABalapaa,71,101.601,0.0837029617971097
ABalapaa,72,103.032,0.0837029617971097
ABalapaa,73,104.463,0.0788381742738589
ABalapaa,74,105.894,0.066246959507798
ABalapaa,75,107.325,0.102732865932179
ABalapaa,76,108.756,0.0822721419373301
ABalapaa,77,110.187,0.0904278151380741
ABalapaa,78,111.618,0.0985834883388181
ABalapaa,79,113.049,0.0998712262126198
ABalapaa,80,114.48,0.0576620403491201
ABalapaa,81,115.911,0.0978680784089283
ABalapaa,82,117.342,0.0728287308627844
ABalapaa,83,118.773,0.0728287308627844
ABalapaa,84,120.204,0.103162111890113
ABalapaa,85,121.635,0.122764343969094
ABalapaa,86,123.066,0.0997281442266419
ABalapaa,87,124.497,0.139504936328516
ABalapaa,88,125.928,0.0857061096008013
ABalapaa,89,127.359,0.0857061096008013
ABalapaa,90,128.79,0.0393475461439405
ABalapaa,91,130.221,0
ABalaapaa,92,131.652,0.0171698383173558
ABalaapaa,93,133.083,0.0147374445557304
ABalaapaa,94,134.514,0.0175990842752897
ABalaapaa,95,135.945,0
ABalaapaa,96,137.376,0
ABalaapaa,97,138.807,0
ABalaapaa,98,140.238,0
ABalaapaa,99,141.669,0
ABalaapaa,100,143.1,0
ABalaapaa,101,144.531,0
ABalaapaa,102,145.962,0
ABalaapaa,103,147.393,0
ABalaapaa,104,148.824,0
ABalaapaa,105,150.255,0.0181714122192016
ABalaapaa,106,151.686,0
ABalaapaa,107,153.117,0
ABalaapaa,108,154.548,0
ABalaapaa,109,155.979,0
ABalaapaa,110,157.41,0
ABalaapaa,111,158.841,0
ABalaapaa,112,160.272,0
ABalaapaa,113,161.703,0
ABalaapaa,114,163.134,0
ABalaapaa,115,164.565,0.0105880669623694
ABalaapaa,116,165.996,0
ABalaapaa,117,167.427,0
ABalaapaa,118,168.858,0
ABalaapaa,119,170.289,0
ABalaapaa,120,171.72,0
ABalaapaa,121,173.151,0
ABalaapaa,122,174.582,0
ABalaapaa,123,176.013,0
ABalaapaa,124,177.444,0
ABalaapaa,125,178.875,0
ABalaaapal,120,171.72,0.00515095149520675
ABalaaapal,121,173.151,0
ABalaaapal,122,174.582,0
ABalaaapal,123,176.013,0
ABalaaapal,124,177.444,0
ABalaaapal,125,178.875,0
ABalaaapal,126,180.306,0
ABalaaapal,127,181.737,0.0131635427099728
ABalaaapal,128,183.168,0
ABalaaapal,129,184.599,0
ABalaaapal,130,186.03,0
ABalaaapal,131,187.461,0
ABalaaapal,132,188.892,0
ABalaaapal,133,190.323,0
ABalaaapal,134,191.754,0
ABalaaapal,135,193.185,0
ABalaaapal,136,194.616,0.0135927886679067
ABalaaapal,137,196.047,0.0243239376162541
ABalaaapal,138,197.478,0
ABalaaapal,139,198.909,0.00972957504650165
ABalaaapal,140,200.34,0
ABalaaapal,141,201.771,0.0294748891114609
ABalaaapal,142,203.202,0
ABalaaapal,143,204.633,0
ABalaaapal,144,206.064,0.0218915438546287
ABalaaapal,145,207.495,0.0603805980827014
ABalaaapal,146,208.926,0.0196022320789813
ABalaaapal,147,210.357,0
ABalaaapal,148,211.788,0
ABalaaapal,149,213.219,0
ABalaaapal,150,214.65,0
ABalaaapal,151,216.081,0.0220346258406067
ABalaaapal,152,217.512,0
ABalaaapal,153,218.943,0
ABalaaapal,154,220.374,0.00257547574760338
ABalaaapal,155,221.805,0
ABalaaapal,156,223.236,0.0032908856774932
ABalaaapal,157,224.667,0
ABalaaapal,158,226.098,0
ABalaaapal,159,227.529,NaN
ABalaaapal,160,228.96,NaN
ABalaaapal,161,230.391,NaN
ABalaaapal,162,231.822,NaN
ABalaaapal,163,233.253,NaN
ABalaaapal,164,234.684,NaN
ABalaaaarla,182,260.442,NaN
ABalaaaarla,183,261.873,NaN
ABalaaaarla,184,263.304,NaN
ABalaaaarla,185,264.735,NaN
ABalaaaarla,186,266.166,NaN
ABalaaaarla,187,267.597,NaN
ABalaaaarla,188,269.028,NaN
ABalaaaarla,189,270.459,NaN
ABalaaaarla,190,271.89,NaN
ABalaaaarla,191,273.321,NaN
ABalaaaarla,192,274.752,NaN
ABalaaaarla,193,276.183,NaN
ABalaaaarla,194,277.614,NaN
ABalaaaarla,195,279.045,NaN
ABalaaaarla,196,280.476,NaN
ABalaaaarla,197,281.907,NaN
ABalaaaarla,198,283.338,NaN
ABalaaaarla,199,284.769,NaN
ABalaaaarla,200,286.2,NaN
ABalaaaarla,201,287.631,NaN
ABalaaaarla,202,289.062,NaN
ABalaaaarla,203,290.493,NaN
ABalaaaarla,204,291.924,NaN
ABalaaaarla,205,293.355,NaN
ABplp,15,21.465,0
ABplp,16,22.896,0
ABplp,17,24.327,0
ABplp,18,25.758,0
ABplp,19,27.189,0
ABplp,20,28.62,0
ABplp,21,30.051,0
ABplp,22,31.482,0
ABplp,23,32.913,0
ABplp,24,34.344,0
ABplp,25,35.775,0
ABarap,27,38.637,0
ABarap,28,40.068,0
ABarap,29,41.499,0
ABarap,30,42.93,0
ABarap,31,44.361,0
ABarap,32,45.792,0
ABarap,33,47.223,0
ABarap,34,48.654,0
ABarap,35,50.085,0
ABarap,36,51.516,0
ABarap,37,52.947,0
ABarap,38,54.378,0
ABarap,39,55.809,0
ABarap,40,57.24,0
ABarap,41,58.671,0
ABarap,42,60.102,0
ABarap,43,61.533,0
ABarap,44,62.964,0
ABalpap,45,64.395,0
ABalpap,46,65.826,0
ABalpap,47,67.257,0
ABalpap,48,68.688,0
ABalpap,49,70.119,0
ABalpap,50,71.55,0
ABalpap,51,72.981,0
ABalpap,52,74.412,0
ABalpap,53,75.843,0
ABalpap,54,77.274,0
ABalpap,55,78.705,0
ABalpap,56,80.136,0
ABalpap,57,81.567,0
ABalpap,58,82.998,0
ABalpap,59,84.429,0
ABalpap,60,85.86,0
ABalpap,61,87.291,0
ABalpap,62,88.722,0
ABalpap,63,90.153,0
ABalapap,64,91.584,0.0316211189011303
ABalapap,65,93.015,0.0907139791100301
ABalapap,66,94.446,0.0719702389469166
ABalapap,67,95.877,0.0526541708398913
ABalapap,68,97.308,0.0526541708398913
ABalapap,69,98.739,0.0593790241808556
ABalapap,70,100.17,0.0948633567033911
ABalapap,71,101.601,0.0848476176849335
ABalapap,72,103.032,0.06610387752182
ABalapap,73,104.463,0.0529403348118472
ABalapap,74,105.894,0.0351981685505795
ABalapap,75,107.325,0.0470739733867506
ABalapap,76,108.756,0.0470739733867506
ABalapap,77,110.187,0.0346258406066676
ABalapap,78,111.618,0.0447846616111032
ABalapap,79,113.049,0.0450708255830591
ABalapap,80,114.48,0.0417799399055659
ABalapap,81,115.911,0.0523680068679353
ABalapap,82,117.342,0.0764057805122335
ABalapap,83,118.773,0.0718271569609386
ABalapap,84,120.204,0.0718271569609386
ABalapap,85,121.635,0.0681070253255115
ABalapap,86,123.066,0.0673916153956217
ABalapap,87,124.497,0
ABalapap,88,125.928,0
ABalaapap,92,131.652,0
ABalaapap,93,133.083,0
ABalaapap,94,134.514,0
ABalaapap,95,135.945,0
ABalaapap,96,137.376,0
ABalaapap,97,138.807,0
ABalaapap,98,140.238,0
ABalaapap,99,141.669,0
ABalaapap,100,143.1,0.00472170553727286
ABalaapap,101,144.531,0.00171698383173558
ABalaapap,102,145.962,0
ABalaapap,103,147.393,0
ABalaapap,104,148.824,0.0230361997424524
ABalaapap,105,150.255,0
ABalaapap,106,151.686,0
ABalaapap,107,153.117,0
ABalaapap,108,154.548,0
ABalaapap,109,155.979,0
ABalaapap,110,157.41,0
ABalaapap,111,158.841,0
ABalaapap,112,160.272,0
ABalaapap,113,161.703,0
ABalaapap,114,163.134,0
ABalaapap,115,164.565,0.0276148232937473
ABalaapap,116,165.996,0
ABalaapap,117,167.427,0.00128773787380169
ABalaapap,118,168.858,0
ABalaapap,119,170.289,0
ABalaapap,120,171.72,0
ABalaapap,121,173.151,0
ABalaapap,122,174.582,0.020746887966805
ABalaapap,123,176.013,0
ABalaapap,124,177.444,0
ABalaapap,125,178.875,0
ABalaaapar,120,171.72,0
ABalaaapar,121,173.151,0
ABalaaapar,122,174.582,0
ABalaaapar,123,176.013,0
ABalaaapar,124,177.444,0
ABalaaapar,125,178.875,0
ABalaaapar,126,180.306,0.037201316354271
ABalaaapar,127,181.737,0
ABalaaapar,128,183.168,0.00343396766347117
ABalaaapar,129,184.599,0.00715409929889827
ABalaaapar,130,186.03,0.0131635427099728
ABalaaapar,131,187.461,0.0131635427099728
ABalaaapar,132,188.892,0.0144512805837745
ABalaaapar,133,190.323,0
ABalaaapar,134,191.754,0
ABalaaapar,135,193.185,0
ABalaaapar,136,194.616,0.0187437401631135
ABalaaapar,137,196.047,0
ABalaaapar,138,197.478,0
ABalaaapar,139,198.909,0
ABalaaapar,140,200.34,0.0231792817284304
ABalaaapar,141,201.771,0
ABalaaapar,142,203.202,0.0193160681070253
ABalaaapar,143,204.633,0
ABalaaapar,144,206.064,0.0144512805837745
ABalaaapar,145,207.495,0
ABalaaapar,146,208.926,0.000715409929889827
ABalaaapar,147,210.357,0
ABalaaapar,148,211.788,0
ABalaaapar,149,213.219,0
ABalaaapar,150,214.65,0.0114465588782372
ABalaaapar,151,216.081,0.00228931177564745
ABalaaapar,152,217.512,0
ABalaaapar,153,218.943,0
ABalaaapar,154,220.374,0
ABalaaapar,155,221.805,0
ABalaaapar,156,223.236,0.00443554156531693
ABalaaapar,157,224.667,0
ABalaaapar,158,226.098,0
ABalaaapar,159,227.529,NaN
ABalaaapar,160,228.96,NaN
ABalaaapar,161,230.391,NaN
ABalaaapar,162,231.822,NaN
ABalaaapar,163,233.253,NaN
ABalaaapar,164,234.684,NaN
ABalaaapar,165,236.115,NaN
ABalaaapar,166,237.546,NaN
ABalaaapar,167,238.977,NaN
ABalaaapar,168,240.408,NaN
ABalaaapar,169,241.839,NaN
ABalaaapar,170,243.27,NaN
ABalaaapar,171,244.701,NaN
ABalaaapar,172,246.132,NaN
ABalaaapar,173,247.563,NaN
ABalaaapar,174,248.994,NaN
ABalaaapar,175,250.425,NaN
ABalaaapar,176,251.856,NaN
ABalaaapar,177,253.287,NaN
ABalaaaarlp,182,260.442,NaN
ABalaaaarlp,183,261.873,NaN
ABalaaaarlp,184,263.304,NaN
ABalaaaarlp,185,264.735,NaN
ABalaaaarlp,186,266.166,NaN
ABalaaaarlp,187,267.597,NaN
ABalaaaarlp,188,269.028,NaN
ABalaaaarlp,189,270.459,NaN
ABalaaaarlp,190,271.89,NaN
ABalaaaarlp,191,273.321,NaN
ABalaaaarlp,192,274.752,NaN
ABalaaaarlp,193,276.183,NaN
ABalaaaarlp,194,277.614,NaN
ABalaaaarlp,195,279.045,NaN
ABalaaaarlp,196,280.476,NaN
ABalaaaarlp,197,281.907,NaN
ABalaaaarlp,198,283.338,NaN
ABalaaaarlp,199,284.769,NaN
ABalaaaarlp,200,286.2,NaN
ABalaaaarlp,201,287.631,NaN
ABalaaaarlp,202,289.062,NaN
ABalaaaarlp,203,290.493,NaN
ABalaaaarlp,204,291.924,NaN
ABalaaaarlp,205,293.355,NaN
ABpra,15,21.465,0
ABpra,16,22.896,0
ABpra,17,24.327,0
ABpra,18,25.758,0
ABpra,19,27.189,0
ABpra,20,28.62,0
ABpra,21,30.051,0
ABpra,22,31.482,0
ABpra,23,32.913,0
ABpra,24,34.344,0
ABpra,25,35.775,0
ABarpa,27,38.637,0.00944341107454572
ABarpa,28,40.068,0
ABarpa,29,41.499,0
ABarpa,30,42.93,0
ABarpa,31,44.361,0
ABarpa,32,45.792,0
ABarpa,33,47.223,0
ABarpa,34,48.654,0
ABarpa,35,50.085,0
ABarpa,36,51.516,0
ABarpa,37,52.947,0
ABarpa,38,54.378,0
ABarpa,39,55.809,0
ABarpa,40,57.24,0
ABarpa,41,58.671,0
ABarpa,42,60.102,0
ABarpa,43,61.533,0.0108742309343254
ABarpa,44,62.964,0.0140220346258406
ABalppa,45,64.395,0
ABalppa,46,65.826,0.012591214766061
ABalppa,47,67.257,0
ABalppa,48,68.688,0
ABalppa,49,70.119,0
ABalppa,50,71.55,0
ABalppa,51,72.981,0
ABalppa,52,74.412,0
ABalppa,53,75.843,0
ABalppa,54,77.274,0.00228931177564745
ABalppa,55,78.705,0.00228931177564745
ABalppa,56,80.136,0
ABalppa,57,81.567,0
ABalppa,58,82.998,0.00643868936900844
ABalppa,59,84.429,0
ABalppa,60,85.86,0
ABalppa,61,87.291,0
ABalppa,62,88.722,0
ABalppa,63,90.153,0
ABalppa,64,91.584,0
ABalappa,65,93.015,0.00443554156531693
ABalappa,66,94.446,0.0945771927314351
ABalappa,67,95.877,0.0705394190871369
ABalappa,68,97.308,0.0940048647875233
ABalappa,69,98.739,0.109600801259121
ABalappa,70,100.17,0.0649592216339963
ABalappa,71,101.601,0.0606667620546573
ABalappa,72,103.032,0.0941479467735012
ABalappa,73,104.463,0.0608098440406353
ABalappa,74,105.894,0.0718271569609386
ABalappa,75,107.325,0.0641007297181285
ABalappa,76,108.756,0.0585205322649878
ABalappa,77,110.187,0.0706109600801259
ABalappa,78,111.618,0.082701387895264
ABalappa,79,113.049,0.0942910287594792
ABalappa,80,114.48,0.0782658463299471
ABalappa,81,115.911,0.0888539132923165
ABalappa,82,117.342,0.0589497782229217
ABalappa,83,118.773,0.0394906281299184
ABalappa,84,120.204,0.0466447274288167
ABalappa,85,121.635,0.0399198740878523
ABalappa,86,123.066,0.0678208613535556
ABalappa,87,124.497,0.0695378451852912
ABalappa,88,125.928,0.103019029904135
ABalappa,89,127.359,0.0509371870081557
ABalappa,90,128.79,0.0319072828730863
ABalaappa,90,128.79,0
ABalaappa,91,130.221,0
ABalaappa,92,131.652,0
ABalaappa,93,133.083,0.00157390184575762
ABalaappa,94,134.514,0.00157390184575762
ABalaappa,95,135.945,0
ABalaappa,96,137.376,0
ABalaappa,97,138.807,0.0251824295321219
ABalaappa,98,140.238,0
ABalaappa,99,141.669,0.0108742309343254
ABalaappa,100,143.1,0
ABalaappa,101,144.531,0
ABalaappa,102,145.962,0
ABalaappa,103,147.393,0
ABalaappa,104,148.824,0.0230361997424524
ABalaappa,105,150.255,0
ABalaappa,106,151.686,0
ABalaappa,107,153.117,0.0240377736442982
ABalaappa,108,154.548,0
ABalaappa,109,155.979,0
ABalaappa,110,157.41,0
ABalaappa,111,158.841,0
ABalaappa,112,160.272,0
ABalaappa,113,161.703,0
ABalaappa,114,163.134,0
ABalaappa,115,164.565,0
ABalaappa,116,165.996,0.00128773787380169
ABalaappa,117,167.427,0.00314780369151524
ABalaappa,118,168.858,0.0127342967520389
ABalaappa,119,170.289,0
ABalaappa,120,171.72,0
ABalaappa,121,173.151,0
ABalaappa,122,174.582,0
ABalaappa,123,176.013,0
ABalaappa,124,177.444,0
ABalaappa,125,178.875,0
ABalaaappl,119,170.289,0.00400629560738303
ABalaaappl,120,171.72,0
ABalaaappl,121,173.151,0.0283302332236371
ABalaaappl,122,174.582,0
ABalaaappl,123,176.013,0.0258978394620117
ABalaaappl,124,177.444,0.0211761339247389
ABalaaappl,125,178.875,0.00457862355129489
ABalaaappl,126,180.306,0.00901416511661182
ABalaaappl,127,181.737,0
ABalaaappl,128,183.168,0
ABalaaappl,129,184.599,0
ABalaaappl,130,186.03,0
ABalaaappl,131,187.461,0
ABalaaappl,132,188.892,0
ABalaaappl,133,190.323,0.0100157390184576
ABalaaappl,134,191.754,0
ABalaaappl,135,193.185,0
ABalaaappl,136,194.616,0.00844183717269996
ABalaaappl,137,196.047,0
ABalaaappl,138,197.478,0.00128773787380169
ABalaaappl,139,198.909,0
ABalaaappl,140,200.34,0
ABalaaappl,141,201.771,0.000572327943911862
ABalaaappl,142,203.202,0
ABalaaappl,143,204.633,0
ABalaaappl,144,206.064,0
ABalaaappl,145,207.495,0
ABalaaappl,146,208.926,0
ABalaaappl,147,210.357,0
ABalaaappl,148,211.788,0
ABalaaappl,149,213.219,0
ABalaaappl,150,214.65,0.0134497066819287
ABalaaappl,151,216.081,0
ABalaaappl,152,217.512,0
ABalaaappl,153,218.943,0
ABalaaappl,154,220.374,0
ABalaaappl,155,221.805,0
ABalaaappl,156,223.236,0.0250393475461439
ABalaaappl,157,224.667,0.0070110173129203
ABalaaappl,158,226.098,NaN
ABalaaappl,159,227.529,NaN
ABalaaappl,160,228.96,NaN
ABalaaappl,161,230.391,NaN
ABalaaappl,162,231.822,NaN
ABalaaappl,163,233.253,NaN
ABalaaappl,164,234.684,NaN
ABalaaappl,165,236.115,NaN
ABalaaappl,166,237.546,NaN
ABalaaappl,167,238.977,NaN
ABalaaappl,168,240.408,NaN
ABalaaappl,169,241.839,NaN
ABalaaappl,170,243.27,NaN
ABalaaappl,171,244.701,NaN
ABalaaappl,172,246.132,NaN
ABalaaappl,173,247.563,NaN
ABalaaappl,174,248.994,NaN
ABalaaappl,175,250.425,NaN
ABalaaappl,176,251.856,NaN
ABalaaaarra,180,257.58,NaN
ABalaaaarra,181,259.011,NaN
ABalaaaarra,182,260.442,NaN
ABalaaaarra,183,261.873,NaN
ABalaaaarra,184,263.304,NaN
ABalaaaarra,185,264.735,NaN
ABalaaaarra,186,266.166,NaN
ABalaaaarra,187,267.597,NaN
ABalaaaarra,188,269.028,NaN
ABalaaaarra,189,270.459,NaN
ABalaaaarra,190,271.89,NaN
ABalaaaarra,191,273.321,NaN
ABalaaaarra,192,274.752,NaN
ABalaaaarra,193,276.183,NaN
ABalaaaarra,194,277.614,NaN
ABalaaaarra,195,279.045,NaN
ABalaaaarra,196,280.476,NaN
ABalaaaarra,197,281.907,NaN
ABalaaaarra,198,283.338,NaN
ABalaaaarra,199,284.769,NaN
ABalaaaarra,200,286.2,NaN
ABalaaaarra,201,287.631,NaN
ABalaaaarra,202,289.062,NaN
ABalaaaarra,203,290.493,NaN
ABalaaaarra,204,291.924,NaN
ABalaaaarra,205,293.355,NaN
ABprp,15,21.465,0
ABprp,16,22.896,0
ABprp,17,24.327,0
ABprp,18,25.758,0
ABprp,19,27.189,0
ABprp,20,28.62,0
ABprp,21,30.051,0
ABprp,22,31.482,0
ABprp,23,32.913,0
ABprp,24,34.344,0
ABprp,25,35.775,0
ABprp,26,37.206,0
ABarpp,27,38.637,0
ABarpp,28,40.068,0
ABarpp,29,41.499,0
ABarpp,30,42.93,0
ABarpp,31,44.361,0
ABarpp,32,45.792,0
ABarpp,33,47.223,0
ABarpp,34,48.654,0
ABarpp,35,50.085,0
ABarpp,36,51.516,0
ABarpp,37,52.947,0
ABarpp,38,54.378,0
ABarpp,39,55.809,0
ABarpp,40,57.24,0
ABarpp,41,58.671,0
ABarpp,42,60.102,0
ABarpp,43,61.533,0
ABarpp,44,62.964,0
ABarpp,45,64.395,0
ABalppp,45,64.395,0
ABalppp,46,65.826,0
ABalppp,47,67.257,0
ABalppp,48,68.688,0
ABalppp,49,70.119,0
ABalppp,50,71.55,0
ABalppp,51,72.981,0
ABalppp,52,74.412,0
ABalppp,53,75.843,0
ABalppp,54,77.274,0
ABalppp,55,78.705,0
ABalppp,56,80.136,0
ABalppp,57,81.567,0
ABalppp,58,82.998,0
ABalppp,59,84.429,0
ABalppp,60,85.86,0
ABalppp,61,87.291,0
ABalppp,62,88.722,0
ABalppp,63,90.153,0
ABalppp,64,91.584,0.00600944341107455
ABalappp,65,93.015,0.0444984976391472
ABalappp,66,94.446,0.0815567320074403
ABalappp,67,95.877,0.0835598798111318
ABalappp,68,97.308,0.0340535126627558
ABalappp,69,98.739,0.0653884675919302
ABalappp,70,100.17,0.0575189583631421
ABalappp,71,101.601,0.0509371870081557
ABalappp,72,103.032,0.0668192874517098
ABalappp,73,104.463,0.0526541708398913
ABalappp,74,105.894,0.0533695807697811
ABalappp,75,107.325,0.0736872227786522
ABalappp,76,108.756,0.0736872227786522
ABalappp,77,110.187,0.07454571469452
ABalappp,78,111.618,0.0457862355129489
ABalappp,79,113.049,0.0357704964944913
ABalappp,80,114.48,0.053655744741737
ABalappp,81,115.911,0.0276148232937473
ABalappp,82,117.342,0.0449277435970811
ABalappp,83,118.773,0.0665331234797539
ABalappp,84,120.204,0.0442123336671913
ABalappp,85,121.635,0.0158821004435542
ABalappp,86,123.066,0.00987265703247961
ABalappp,87,124.497,0
ABalaappp,90,128.79,0
ABalaappp,91,130.221,0
ABalaappp,92,131.652,0
ABalaappp,93,133.083,0
ABalaappp,94,134.514,0
ABalaappp,95,135.945,0
ABalaappp,96,137.376,0
ABalaappp,97,138.807,0
ABalaappp,98,140.238,0
ABalaappp,99,141.669,0
ABalaappp,100,143.1,0
ABalaappp,101,144.531,0
ABalaappp,102,145.962,0
ABalaappp,103,147.393,0
ABalaappp,104,148.824,0
ABalaappp,105,150.255,0
ABalaappp,106,151.686,0.00386321362140507
ABalaappp,107,153.117,0
ABalaappp,108,154.548,0
ABalaappp,109,155.979,0.0110173129203033
ABalaappp,110,157.41,0
ABalaappp,111,158.841,0
ABalaappp,112,160.272,0.0170267563313779
ABalaappp,113,161.703,0.0170267563313779
ABalaappp,114,163.134,0
ABalaappp,115,164.565,0
ABalaappp,116,165.996,0.00171698383173558
ABalaappp,117,167.427,0
ABalaappp,118,168.858,0
ABalaappp,119,170.289,0
ABalaappp,120,171.72,0
ABalaaappr,119,170.289,0.00314780369151524
ABalaaappr,120,171.72,0.0317642008871083
ABalaaappr,121,173.151,0
ABalaaappr,122,174.582,0
ABalaaappr,123,176.013,-0
ABalaaappr,124,177.444,0
ABalaaappr,125,178.875,0
ABalaaappr,126,180.306,0.00314780369151524
ABalaaappr,127,181.737,0
ABalaaappr,128,183.168,0.041207611961654
ABalaaappr,129,184.599,0
ABalaaappr,130,186.03,0
ABalaaappr,131,187.461,0
ABalaaappr,132,188.892,0.0231792817284304
ABalaaappr,133,190.323,0
ABalaaappr,134,191.754,0
ABalaaappr,135,193.185,0
ABalaaappr,136,194.616,0
ABalaaappr,137,196.047,0.0107311489483474
ABalaaappr,138,197.478,0
ABalaaappr,139,198.909,0.0118758048361711
ABalaaappr,140,200.34,0
ABalaaappr,141,201.771,0.000143081985977965
ABalaaappr,142,203.202,0
ABalaaappr,143,204.633,0
ABalaaappr,144,206.064,0.0221777078265846
ABalaaappr,145,207.495,0
ABalaaappr,146,208.926,0.00586636142509658
ABalaaappr,147,210.357,0
ABalaaappr,148,211.788,0.012591214766061
ABalaaappr,149,213.219,0
ABalaaappr,150,214.65,0.00915724710258978
ABalaaappr,151,216.081,0
ABalaaappr,152,217.512,0
ABalaaappr,153,218.943,0.0115896408642152
ABalaaappr,154,220.374,0
ABalaaappr,155,221.805,0.0297610530834168
ABalaaappr,156,223.236,0.00586636142509658
ABalaaappr,157,224.667,0
ABalaaappr,158,226.098,NaN
ABalaaappr,159,227.529,NaN
ABalaaappr,160,228.96,NaN
ABalaaappr,161,230.391,NaN
ABalaaappr,162,231.822,NaN
ABalaaappr,163,233.253,NaN
ABalaaaarrp,180,257.58,NaN
ABalaaaarrp,181,259.011,NaN
ABalaaaarrp,182,260.442,NaN
ABalaaaarrp,183,261.873,NaN
ABalaaaarrp,184,263.304,NaN
ABalaaaarrp,185,264.735,NaN
ABalaaaarrp,186,266.166,NaN
ABalaaaarrp,187,267.597,NaN
ABalaaaarrp,188,269.028,NaN
ABalaaaarrp,189,270.459,NaN
ABalaaaarrp,190,271.89,NaN
ABalaaaarrp,191,273.321,NaN
ABalaaaarrp,192,274.752,NaN
ABalaaaarrp,193,276.183,NaN
ABalaaaarrp,194,277.614,NaN
ABalaaaarrp,195,279.045,NaN
ABalaaaarrp,196,280.476,NaN
ABalaaaarrp,197,281.907,NaN
ABalaaaarrp,198,283.338,NaN
ABalaaaarrp,199,284.769,NaN
ABalaaaarrp,200,286.2,NaN
ABalaaaarrp,201,287.631,NaN
ABalaaaarrp,202,289.062,NaN
ABalaaaarrp,203,290.493,NaN
ABalaaaarrp,204,291.924,NaN
ABalaaaarrp,205,293.355,NaN
ABplaa,26,37.206,0
ABplaa,27,38.637,0
ABplaa,28,40.068,0
ABplaa,29,41.499,0
ABplaa,30,42.93,0
ABplaa,31,44.361,0
ABplaa,32,45.792,0.00343396766347117
ABplaa,33,47.223,0
ABplaa,34,48.654,0
ABplaa,35,50.085,0
ABplaa,36,51.516,0
ABplaa,37,52.947,0
ABplaa,38,54.378,0.000858491915867792
ABplaa,39,55.809,0
ABplaa,40,57.24,0
ABplaa,41,58.671,0
ABplaa,42,60.102,0
ABaraaa,44,62.964,0.00844183717269996
ABaraaa,45,64.395,0
ABaraaa,46,65.826,0
ABaraaa,47,67.257,0
ABaraaa,48,68.688,0
ABaraaa,49,70.119,0
ABaraaa,50,71.55,0
ABaraaa,51,72.981,0
ABaraaa,52,74.412,0
ABaraaa,53,75.843,0
ABaraaa,54,77.274,0
ABaraaa,55,78.705,0
ABaraaa,56,80.136,0
ABaraaa,57,81.567,0
ABaraaa,58,82.998,0
ABaraaa,59,84.429,0
ABaraaa,60,85.86,0
ABaraaa,61,87.291,0
ABaraaa,62,88.722,0
ABaraaa,63,90.153,0.00472170553727286
ABalpaaa,64,91.584,0
ABalpaaa,65,93.015,0
ABalpaaa,66,94.446,0.0037201316354271
ABalpaaa,67,95.877,0
ABalpaaa,68,97.308,0
ABalpaaa,69,98.739,0
ABalpaaa,70,100.17,0
ABalpaaa,71,101.601,0
ABalpaaa,72,103.032,0
ABalpaaa,73,104.463,0
ABalpaaa,74,105.894,0
ABalpaaa,75,107.325,0
ABalpaaa,76,108.756,0
ABalpaaa,77,110.187,0
ABalpaaa,78,111.618,0
ABalpaaa,79,113.049,0
ABalpaaa,80,114.48,0
ABalpaaa,81,115.911,0
ABalpaaa,82,117.342,0
ABalpaaa,83,118.773,0
ABalpaaa,84,120.204,0.00472170553727286
ABalpaaa,85,121.635,0.00443554156531693
ABalpaaa,86,123.066,0
ABalpaaa,87,124.497,0
ABalpaaa,88,125.928,0
ABalpaaa,89,127.359,0
ABalpaaa,90,128.79,0
ABalpaaa,91,130.221,0.00844183717269996
ABalapaaa,92,131.652,0.037201316354271
ABalapaaa,93,133.083,0.0638145657461726
ABalapaaa,94,134.514,0.0303333810273287
ABalapaaa,95,135.945,0.0804120761196165
ABalapaaa,96,137.376,0.0583774502790099
ABalapaaa,97,138.807,0.0583774502790099
ABalapaaa,98,140.238,0.0317642008871083
ABalapaaa,99,141.669,0.0758334525683216
ABalapaaa,100,143.1,0.0723994849048505
ABalapaaa,101,144.531,0.0409214479896981
ABalapaaa,102,145.962,0.100014308198598
ABalapaaa,103,147.393,0.0357704964944913
ABalapaaa,104,148.824,0.0350550865646015
ABalapaaa,105,150.255,0.0729718128487623
ABalapaaa,106,151.686,0.0622406639004149
ABalapaaa,107,153.117,0.0402060380598083
ABalapaaa,108,154.548,0.0420303333810273
ABalapaaa,109,155.979,0.0438546287022464
ABalapaaa,110,157.41,0.0638145657461726
ABalapaaa,111,158.841,0.062097581914437
ABalapaaa,112,160.272,0.0137358706538847
ABalapaaa,113,161.703,0.0520818428959794
ABalapaaa,114,163.134,0.049506367148376
ABalapaaa,115,164.565,0.0361997424524252
ABalapaaa,116,165.996,0.0529403348118472
ABalapaaa,117,167.427,0.109171555301188
